acousticness,billboard_artist,billboard_df_index,billboard_name,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence
0.102,the kingsmen,498.0,louie louie,0.623,165381.0,0.709,0.0,0iA3xXSkSCiJywKyo1UKjQ,0.0,1.0,0.0967,-9.818,0.0,62.0,2006-01-31,0.0636,The Best of The Kingsmen,The Kingsmen,Louie Louie,122.394,4.0,audio_features,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,0.948
0.0546,the searchers,499.0,needles and pins,0.565,131360.0,0.953,0.0,0zABw1PtGYHsU4VDpDZsra,2.95e-05,9.0,0.0637,-6.504,1.0,53.0,1964-01-01,0.0393,Needles & Pins,The Searchers,Needles and Pins - Mono,124.287,4.0,audio_features,spotify:track:0zABw1PtGYHsU4VDpDZsra,0.887
0.713,sam the sham,500.0,wooly bully,0.582,140867.0,0.575,0.0,2XkuSbp5say8nZW8g6156Z,3.66e-06,7.0,0.151,-11.89,1.0,50.0,1987-08-04,0.0529,Full Metal Jacket (Original Motion Picture Soundtrack),Sam The Sham & The Pharaohs,Wooly Bully,140.601,4.0,audio_features,spotify:track:2XkuSbp5say8nZW8g6156Z,0.558
0.204,four tops,501.0,i cant help myself sugar pie honey bunch,0.686,163680.0,0.714,0.0,3aSWQJcWnnqgwYbAgidvlV,0.0,0.0,0.0592,-4.809,1.0,62.0,2008-01-01,0.0287,The Definitive Collection,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",126.736,4.0,audio_features,spotify:track:3aSWQJcWnnqgwYbAgidvlV,0.964
0.0348,the rolling stones,502.0,i cant get no satisfaction,0.725,222813.0,0.853,0.0,2PzU4IB8Dr6mxV3lHuaG34,0.127,2.0,0.196,-7.842,1.0,67.0,1965-07-30,0.0353,Out Of Our Heads (Remastered),The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,136.282,4.0,audio_features,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,0.904
0.485,we five,503.0,you were on my mind,0.51,155960.0,0.565,0.0,36ckFm0oicmvX8bWEErIHd,0.0,1.0,0.0476,-8.105,0.0,35.0,2010-01-01,0.05,You Were On My Mind,We Five,You Were On My Mind,143.381,4.0,audio_features,spotify:track:36ckFm0oicmvX8bWEErIHd,0.7
0.504,the righteous brothers,504.0,youve lost that lovin feelin,0.39,225227.0,0.309,0.0,5GMw6X6BbCDGO9gApQYRSa,0.0,1.0,0.0863,-14.12,1.0,53.0,1990,0.0265,The Very Best Of The Righteous Brothers - Unchained Melody,The Righteous Brothers,You've Lost That Lovin' Feelin',94.444,4.0,audio_features,spotify:track:5GMw6X6BbCDGO9gApQYRSa,0.459
0.695,petula clark,505.0,downtown,0.495,183120.0,0.629,0.0,0hgWgToJgb7O1tT12YWRCz,0.0,4.0,0.164,-6.817,1.0,50.0,2006-03-04,0.0431,Les Plus Grands Succès De Petula Clark,Petula Clark,Downtown,118.515,4.0,audio_features,spotify:track:0hgWgToJgb7O1tT12YWRCz,0.545
0.188,the beatles,506.0,help,0.534,139560.0,0.725,0.0,7DD7eSuYSC5xk2ArU62esN,0.0,6.0,0.0994,-7.576,0.0,60.0,1965-08-06,0.0332,Help! (Remastered),The Beatles,Help! - Remastered,95.003,4.0,audio_features,spotify:track:7DD7eSuYSC5xk2ArU62esN,0.763
0.0925,hermans hermits,507.0,cant you hear my heartbeat,0.581,134840.0,0.63,0.0,2tUP1fuo8EdOVz3Bw9r7yu,0.0,9.0,0.0648,-7.836,1.0,34.0,2004-01-01,0.0334,Herman's Hermits Retrospective (Remastered),Herman's Hermits,Can't You Hear My Heartbeat,136.994,3.0,audio_features,spotify:track:2tUP1fuo8EdOVz3Bw9r7yu,0.91
0.94,elvis presley,508.0,crying in the chapel,0.404,143267.0,0.246,0.0,1Vzr9AOdHw65UHoK1Vuxls,3e-05,11.0,0.297,-13.812,1.0,50.0,2002,0.041,Elvis 30 #1 Hits,Elvis Presley,Crying In the Chapel,71.274,4.0,audio_features,spotify:track:1Vzr9AOdHw65UHoK1Vuxls,0.281
0.625,the temptations,509.0,my girl,0.579,165000.0,0.419,0.0,6jWkZvd1URGktyTTwcpPpB,0.0,0.0,0.0981,-10.72,1.0,73.0,1965-01-01,0.0346,The Temptations Sing Smokey,The Temptations,My Girl,104.564,4.0,audio_features,spotify:track:6jWkZvd1URGktyTTwcpPpB,0.673
0.311,the beach boys,510.0,help me rhonda,0.544,168240.0,0.748,0.0,3haZcHm3HydDVxm3je3Zmg,0.000716,1.0,0.0633,-6.243,1.0,49.0,1965-07-05,0.0298,Summer Days (And Summer Nights) [2001 - Remaster],The Beach Boys,"Help Me, Rhonda",139.739,4.0,audio_features,spotify:track:3haZcHm3HydDVxm3je3Zmg,0.825
0.51,roger miller,511.0,king of the road,0.731,143373.0,0.204,0.0,36Ew5C2l5r1GAZifRhp4YG,2.02e-05,11.0,0.0894,-18.934,1.0,57.0,1991-09-03,0.0727,Best Of Roger Miller,Roger Miller,King Of The Road - Re-Recorded In Stereo,121.817,4.0,audio_features,spotify:track:36Ew5C2l5r1GAZifRhp4YG,0.699
0.189,jewel akens,512.0,the birds and the bees,0.756,122733.0,0.538,0.0,4VRBVIN8KRP1HhMhJPpc5s,0.00159,6.0,0.0421,-9.826,1.0,20.0,2005,0.0336,Pop Megahits Of The 1960's - Volume 10,Jewel Akens,The Birds And The Bees,112.129,4.0,audio_features,spotify:track:4VRBVIN8KRP1HhMhJPpc5s,0.973
0.74,mel carter,513.0,hold me thrill me kiss me,0.476,149533.0,0.575,0.0,5XPwkZ7vNxeidpNLAkwtFp,0.0,1.0,0.147,-6.522,0.0,44.0,1996-05-28,0.0383,The Best Of Mel Carter,Mel Carter,"Hold Me, Thrill Me, Kiss Me",111.135,3.0,audio_features,spotify:track:5XPwkZ7vNxeidpNLAkwtFp,0.509
0.181,junior walker,514.0,shotgun,0.747,176627.0,0.671,0.0,6VzM9C7CXyn1BQdgTJVqDx,5.24e-06,1.0,0.061,-5.737,1.0,51.0,1965-01-01,0.0332,Shotgun,Jr. Walker & The All Stars,Shotgun,120.98,4.0,audio_features,spotify:track:6VzM9C7CXyn1BQdgTJVqDx,0.681
0.246,sonny and cher,515.0,i got you babe,0.621,193840.0,0.708,0.0,2SWBfqj1FrS8t8z56G55rP,2e-06,6.0,0.143,-9.057,1.0,63.0,2005-02-08,0.0259,The Beat Goes On: Best Of (US Release),Sonny & Cher,I Got You Babe - LP/Single Version,110.533,3.0,audio_features,spotify:track:2SWBfqj1FrS8t8z56G55rP,0.624
0.332,gary lewis and the playboys,516.0,this diamond ring,0.628,136800.0,0.609,0.0,7n9i7x2fXDmgCsGExP5CrW,0.0,10.0,0.136,-10.635,0.0,42.0,2011-01-21,0.0278,The Best Of Gary Lewis And The Playboys,Gary Lewis & The Playboys,This Diamond Ring,132.596,4.0,audio_features,spotify:track:7n9i7x2fXDmgCsGExP5CrW,0.775
0.5,ramsey lewis,517.0,the in crowd,0.664,351427.0,0.513,0.0,3l2pObHGPzGmgRWDlAbUJN,0.0525,7.0,0.961,-19.477,1.0,33.0,1990-01-01,0.164,The In Crowd,Ramsey Lewis Trio,"The ""In"" Crowd - Live (1965/Bohemian Caverns)",141.638,4.0,audio_features,spotify:track:3l2pObHGPzGmgRWDlAbUJN,0.639
0.746,hermans hermits,518.0,mrs brown youve got a lovely daughter,0.659,167480.0,0.465,0.0,1GJCJpKYfzRUsYnSRy4Mfz,0.00458,0.0,0.0963,-9.53,1.0,32.0,2004-01-01,0.0572,Herman's Hermits Retrospective (Remastered),Herman's Hermits,"Mrs. Brown, You've Got A Lovely Daughter",148.894,4.0,audio_features,spotify:track:1GJCJpKYfzRUsYnSRy4Mfz,0.889
0.508,the supremes,519.0,stop in the name of love,0.628,172933.0,0.593,0.0,5yfrc6CGOXxDWx3nGUDcNj,0.0,0.0,0.104,-7.515,1.0,52.0,1965-07-23,0.0279,More Hits By The Supremes - Expanded Edition,The Supremes,Stop! In The Name Of Love,114.944,4.0,audio_features,spotify:track:5yfrc6CGOXxDWx3nGUDcNj,0.488
0.517,the righteous brothers,520.0,unchained melody,0.367,215840.0,0.215,0.0,1jFhnVoJkcB4lf9tT0rSZS,0.0,0.0,0.618,-16.652,1.0,63.0,1990,0.0288,The Very Best Of The Righteous Brothers - Unchained Melody,The Righteous Brothers,Unchained Melody,98.742,3.0,audio_features,spotify:track:1jFhnVoJkcB4lf9tT0rSZS,0.266
0.64,hermans hermits,521.0,silhouettes,0.545,119107.0,0.607,0.0,5CxPrMKcGFqqN91ILor9dt,0.0,7.0,0.298,-8.439,1.0,28.0,1987-01-01,0.0299,HERMAN'S HERMITS THEIR GREATEST HITS,Herman's Hermits,Silhouettes,112.652,4.0,audio_features,spotify:track:5CxPrMKcGFqqN91ILor9dt,0.901
0.75,the seekers,522.0,ill never find another you,0.567,162320.0,0.672,0.0,6Ln9F9lZNMgV5Ht87z9Bd0,0.0837,10.0,0.367,-7.666,1.0,47.0,2007-03-26,0.0336,The Ultimate Collection,The Seekers,I'll Never Find Another You,126.509,4.0,audio_features,spotify:track:6Ln9F9lZNMgV5Ht87z9Bd0,0.79
0.29,jay and the americans,523.0,cara mia,0.366,153160.0,0.707,0.0,0Arrnl9EB7LtzPISpNBQQf,3.17e-05,0.0,0.505,-9.392,1.0,43.0,1964,0.046,Come A Little Bit Closer,Jay & The Americans,"Cara, Mia",127.701,4.0,audio_features,spotify:track:0Arrnl9EB7LtzPISpNBQQf,0.525
0.513,the byrds,524.0,mr tambourine man,0.456,149467.0,0.47,0.0,2HCaIYjkvWSZzaSKUoOh3d,3.76e-05,2.0,0.444,-9.564,1.0,62.0,1965-06-21,0.0294,Mr. Tambourine Man,The Byrds,Mr. Tambourine Man,120.336,4.0,audio_features,spotify:track:2HCaIYjkvWSZzaSKUoOh3d,0.639
0.394,sounds orchestral,525.0,cast your fate to the wind,0.559,195000.0,0.31,0.0,38KTIenSEnoGNGLUrYdFLV,0.794,8.0,0.108,-13.499,1.0,25.0,1962-01-01,0.0408,Cast Your Fate to the Wind,Sounds Orchestral,Cast Your Fate to the Wind,128.691,4.0,audio_features,spotify:track:38KTIenSEnoGNGLUrYdFLV,0.311
0.902,barbara mason,526.0,yes im ready,0.237,184333.0,0.377,0.0,2gZpW5pTZkimGG98loFSl2,0.0,5.0,0.131,-8.798,1.0,49.0,1965-01-01,0.0287,Yes I'm Ready,Barbara Mason,Yes. I'm Ready,173.142,3.0,audio_features,spotify:track:2gZpW5pTZkimGG98loFSl2,0.479
0.754,tom jones,527.0,whats new pussycat,0.378,128800.0,0.464,0.0,4HjwGX3pJKJTeOSDpT6GCo,0.0,2.0,0.108,-13.274,1.0,45.0,1966-01-01,0.161,What's New Pussycat,Tom Jones,What's New Pussycat?,184.497,3.0,audio_features,spotify:track:4HjwGX3pJKJTeOSDpT6GCo,0.619
0.352,barry mcguire,528.0,eve of destruction,0.585,216813.0,0.414,0.0,1x95pWB3KeK3evKa1VrW6e,0.0,2.0,0.102,-13.494,1.0,45.0,2009-01-01,0.0442,The Best Of,Barry McGuire,Eve Of Destruction,116.483,4.0,audio_features,spotify:track:1x95pWB3KeK3evKa1VrW6e,0.773
0.167,the mccoys,529.0,hang on sloopy,0.764,231800.0,0.516,0.0,0i7O5MtSTXvR4BEY7stpjF,0.0,7.0,0.0723,-12.099,1.0,51.0,1995-06-06,0.0334,Hang On Sloopy: The Best Of The McCoys,The McCoys,Hang On Sloopy,115.255,4.0,audio_features,spotify:track:0i7O5MtSTXvR4BEY7stpjF,0.936
0.0457,the beatles,530.0,ticket to ride,0.519,189680.0,0.85,0.0,7CZiDzGVjUssMSOXrDNYHL,0.0,9.0,0.233,-6.777,1.0,57.0,1965-08-06,0.0678,Help! (Remastered),The Beatles,Ticket To Ride - Remastered,123.419,4.0,audio_features,spotify:track:7CZiDzGVjUssMSOXrDNYHL,0.749
0.872,bert kaempfert,531.0,red roses for a blue lady,0.613,139653.0,0.306,0.0,4GXXOBUEpCr58TFHIkLrZ0,0.687,7.0,0.142,-12.448,1.0,31.0,1964-01-01,0.0319,Blue Midnight (Remastered),Bert Kaempfert,Red Roses For A Blue Lady,117.724,4.0,audio_features,spotify:track:4GXXOBUEpCr58TFHIkLrZ0,0.35
0.493,james brown,532.0,papas got a brand new bag,0.746,125707.0,0.702,0.0,6v4gV9s0pnwKbmF1yk5knO,0.0398,4.0,0.0964,-8.099,1.0,58.0,1991,0.0766,20 All-Time Greatest Hits!,James Brown,Papa's Got A Brand New Bag,129.434,4.0,audio_features,spotify:track:6v4gV9s0pnwKbmF1yk5knO,0.889
0.0946,wayne fontana,533.0,game of love,0.575,127093.0,0.843,0.0,0jUfBCWrfrZGueD8MjvgMo,0.0,9.0,0.197,-4.298,1.0,30.0,1964-01-01,0.0328,The Collection,Wayne Fontana & The Mindbenders,The Game Of Love,109.254,4.0,audio_features,spotify:track:0jUfBCWrfrZGueD8MjvgMo,0.953
0.201,shirley ellis,534.0,the name game,0.678,164867.0,0.811,0.0,1wQjtqCtUqvaV6CjPKIGdc,3.99e-06,5.0,0.178,-7.419,0.0,32.0,1965-01-01,0.123,The Name Game,Shirley Ellis,The Name Game,163.761,4.0,audio_features,spotify:track:1wQjtqCtUqvaV6CjPKIGdc,0.928
0.735,petula clark,535.0,i know a place,0.434,162600.0,0.722,0.0,7dQP6ESUYUMYUAnGkdyjXi,1.16e-05,4.0,0.634,-9.637,1.0,32.0,1996-04-22,0.0496,Best Of,Petula Clark,I Know a Place,137.936,4.0,audio_features,spotify:track:7dQP6ESUYUMYUAnGkdyjXi,0.614
0.156,the supremes,536.0,back in my arms again,0.719,176613.0,0.516,0.0,1cY6UYbPf4plUm3fpLZGWF,0.0199,5.0,0.148,-9.005,1.0,43.0,1965-07-23,0.0296,More Hits By The Supremes - Expanded Edition,The Supremes,Back In My Arms Again - Mono Single Version,123.296,4.0,audio_features,spotify:track:1cY6UYbPf4plUm3fpLZGWF,0.549
0.401,barbara lewis,537.0,baby im yours,0.464,152733.0,0.398,0.0,5GInJChhrHyXmwb4tQFJJG,0.0,6.0,0.064,-14.282,1.0,45.0,2005-09-13,0.03,The Bridges Of Madison County Original Sound Track,Barbara Lewis,"Baby, I'm Yours",98.256,4.0,audio_features,spotify:track:5GInJChhrHyXmwb4tQFJJG,0.817
0.782,patti page,539.0,hush hush sweet charlotte,0.335,152360.0,0.163,0.0,7piKtR55k2SsnV7I01ncNI,0.0,10.0,0.316,-17.254,1.0,34.0,1965,0.031,"Hush, Hush Sweet Charlotte",Patti Page,"Hush, Hush, Sweet Charlotte",84.315,4.0,audio_features,spotify:track:7piKtR55k2SsnV7I01ncNI,0.513
0.729,bob dylan,540.0,like a rolling stone,0.483,369600.0,0.721,0.0,3AhXZa8sUQht0UEdBJgpGc,0.0,0.0,0.189,-6.836,1.0,72.0,1965-08-30,0.032,Highway 61 Revisited,Bob Dylan,Like a Rolling Stone,95.261,4.0,audio_features,spotify:track:3AhXZa8sUQht0UEdBJgpGc,0.562
0.378,freddie and the dreamers,541.0,im telling you now,0.605,128907.0,0.699,0.0,2Y4uWO8r9f3YfqBT6nCEg3,0.0,3.0,0.305,-6.875,1.0,28.0,2017-08-10,0.0317,Oldies 60's,Freddie & The Dreamers,I'm Telling You Now,71.38,4.0,audio_features,spotify:track:2Y4uWO8r9f3YfqBT6nCEg3,0.891
0.255,gerry and the pacemakers,542.0,ferry cross the mersey,0.405,141987.0,0.365,0.0,4aSw1QJIMwYSoDEgzgdCJL,4.68e-06,6.0,0.163,-10.226,0.0,46.0,2008-02-11,0.0289,You'll Never Walk Alone (The EMI Years 1963-1966),Gerry & The Pacemakers,Ferry Cross the Mersey - Mono; 2002 Remastered Version,104.536,4.0,audio_features,spotify:track:4aSw1QJIMwYSoDEgzgdCJL,0.588
0.623,the righteous brothers,543.0,just once in my life,0.258,229200.0,0.398,0.0,0qdTcFmL5mtPgdYqPPJubE,7.76e-05,2.0,0.341,-12.869,1.0,29.0,1990,0.0357,The Very Best Of The Righteous Brothers - Unchained Melody,The Righteous Brothers,Just Once In My Life,90.224,4.0,audio_features,spotify:track:0qdTcFmL5mtPgdYqPPJubE,0.273
0.633,horst jankowski,546.0,a walk in the black forest,0.704,169680.0,0.377,0.0,3msjvrkCvIzUNJHULcAafN,0.494,2.0,0.23,-11.896,1.0,28.0,1964-03-20,0.0306,The Genius Of Jankowski!,Horst Jankowski,A Walk In The Black Forest,106.251,4.0,audio_features,spotify:track:3msjvrkCvIzUNJHULcAafN,0.777
0.236,the yardbirds,547.0,for your love,0.347,150627.0,0.638,0.0,5bC4y9Zhn6ng0MOzACCHkc,0.0,2.0,0.0894,-10.258,1.0,54.0,2002-05-08,0.0409,The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling,The Yardbirds,For Your Love,94.506,4.0,audio_features,spotify:track:5bC4y9Zhn6ng0MOzACCHkc,0.61
0.471,the beach boys,548.0,california girls,0.503,160360.0,0.62,0.0,6bJuuCtXYiwOcKT9s8uRh8,0.0,11.0,0.159,-6.069,1.0,57.0,1965-07-05,0.0295,Summer Days (And Summer Nights) [2001 - Remaster],The Beach Boys,California Girls,116.595,4.0,audio_features,spotify:track:6bJuuCtXYiwOcKT9s8uRh8,0.713
0.586,the moody blues,549.0,go now,0.334,191200.0,0.474,0.0,0aE88kbyvVtBx9lcyv95fe,0.0,5.0,0.144,-11.959,0.0,40.0,1996-01-01,0.0373,The Very Best Of The Moody Blues,The Moody Blues,Go Now,118.248,3.0,audio_features,spotify:track:0aE88kbyvVtBx9lcyv95fe,0.635
0.265,shirley bassey,550.0,goldfinger,0.401,168733.0,0.446,0.0,7r0EUONfPUZ8SD1vu4ro27,0.0,4.0,0.298,-9.646,1.0,41.0,1988-05-23,0.0416,Diamonds: The Best Of Shirley Bassey,Shirley Bassey,Goldfinger,103.906,4.0,audio_features,spotify:track:7r0EUONfPUZ8SD1vu4ro27,0.425
0.492,billy joe royal,551.0,down in the boondocks,0.675,153147.0,0.588,0.0,2wTdZ6wy0AJp5LcYzWcVt5,9.45e-06,9.0,0.0953,-11.031,1.0,35.0,1965,0.0457,Down in the Boondocks,Billy Joe Royal,Down in the Boondocks,82.949,4.0,audio_features,spotify:track:2wTdZ6wy0AJp5LcYzWcVt5,0.94
0.873,glenn yarbrough,552.0,baby the rain must fall,0.56,139040.0,0.529,0.0,6bZKOc50K0nlfNAPleAlkA,0.0,4.0,0.361,-10.105,1.0,24.0,1965,0.0303,Baby the Rain Must Fall,Glenn Yarbrough,"Baby the Rain Must Fall - From the Columbia Film ""Baby the Rain Must Fall""",109.787,4.0,audio_features,spotify:track:6bZKOc50K0nlfNAPleAlkA,0.498
0.00205,the dave clark five,553.0,catch us if you can,0.514,114662.0,0.488,0.0,6ONGiF4vjvYZ38IyWWN7nd,0.0115,7.0,0.127,-11.217,1.0,1.0,2015-08-17,0.0291,The Karaoke Channel - Sing Catch Us If You Can Like the Dave Clark Five,The Karaoke Channel,Catch Us If You Can (Originally Performed by the Dave Clark Five) [Karaoke Version],150.08,4.0,audio_features,spotify:track:6ONGiF4vjvYZ38IyWWN7nd,0.616
0.412,the beatles,554.0,eight days a week,0.652,163600.0,0.583,0.0,1Dg4dFJr3HW7sbA7vPejre,0.0,9.0,0.119,-7.811,1.0,56.0,1964-12-04,0.038,Beatles For Sale (Remastered),The Beatles,Eight Days A Week - Remastered,138.134,4.0,audio_features,spotify:track:1Dg4dFJr3HW7sbA7vPejre,0.744
0.165,the beau brummels,555.0,just a little,0.591,145507.0,0.611,0.0,4PXJjX7PQGzCh4G5WR4Pli,3.71e-05,9.0,0.114,-9.179,0.0,29.0,1965,0.0394,Introducing The Beau Brummels,The Beau Brummels,Just A Little,128.241,4.0,audio_features,spotify:track:4PXJjX7PQGzCh4G5WR4Pli,0.655
0.254,ian whitcomb,556.0,you turn me on,0.738,163667.0,0.804,0.0,1qLkTAzxVkneRbIcIAvgEA,0.00755,10.0,0.0608,-8.55,1.0,13.0,2005-11-18,0.0395,"You Turn Me On! Ian Whitcomb's Mod, Mod Music Hall",Ian Whitcomb,You Turn Me On,94.015,4.0,audio_features,spotify:track:1qLkTAzxVkneRbIcIAvgEA,0.924
0.455,marvin gaye,557.0,ill be doggone,0.693,166733.0,0.765,0.0,1Jb3G7XkSuPR60ZeUaub6N,0.0,2.0,0.151,-6.615,1.0,30.0,2008-01-01,0.0401,Motown: The Complete No. 1's,Marvin Gaye,I'll Be Doggone,133.381,4.0,audio_features,spotify:track:1Jb3G7XkSuPR60ZeUaub6N,0.746
0.106,gary lewis and the playboys,558.0,save your heart for me,0.63,119840.0,0.272,0.0,3t0BNaPKjRyekNdpd3GiR2,0.0,2.0,0.0654,-10.338,1.0,28.0,2011-01-21,0.0268,The Best Of Gary Lewis And The Playboys,Gary Lewis & The Playboys,Save Your Heart For Me,105.754,4.0,audio_features,spotify:track:3t0BNaPKjRyekNdpd3GiR2,0.591
0.526,the kinks,559.0,tired of waiting for you,0.674,149851.0,0.731,0.0,3sFnC76vUu0dtHUM5Z5bLL,0.0,0.0,0.272,-8.116,1.0,38.0,1965-03-05,0.0332,Kinda Kinks,The Kinks,Tired of Waiting for You,122.097,4.0,audio_features,spotify:track:3sFnC76vUu0dtHUM5Z5bLL,0.834
0.308,gary lewis and the playboys,560.0,count me in,0.446,146267.0,0.677,0.0,5VB2fb8NTAkMJzqCIdB4vC,1.37e-06,5.0,0.129,-8.874,1.0,33.0,2011-01-21,0.0386,The Best Of Gary Lewis And The Playboys,Gary Lewis & The Playboys,Count Me In,161.523,4.0,audio_features,spotify:track:5VB2fb8NTAkMJzqCIdB4vC,0.778
0.262,the kinks,561.0,all day and all of the night,0.551,141507.0,0.86,0.0,78JmElAFmrPNhLjovDR9Jm,4.57e-06,7.0,0.0558,-7.839,1.0,68.0,1964-10-02,0.0796,Kinks,The Kinks,All Day and All of the Night,136.921,4.0,audio_features,spotify:track:78JmElAFmrPNhLjovDR9Jm,0.723
0.826,jackie deshannon,562.0,what the world needs now is love,0.454,186400.0,0.406,0.0,1fjOO2k5k2vjg6TrvPJ2NS,0.0,1.0,0.0961,-9.536,1.0,39.0,1965-10-09,0.0314,This Is Jackie DeShannon,Jackie DeShannon,What The World Needs Now Is Love,106.053,4.0,audio_features,spotify:track:1fjOO2k5k2vjg6TrvPJ2NS,0.478
0.579,tom jones,563.0,its not unusual,0.518,119800.0,0.717,0.0,3TlIt0ReIxPsVZcOEivT5U,0.0,0.0,0.198,-10.014,1.0,60.0,1965-05-01,0.06,Along Came Tom Jones,Tom Jones,It's Not Unusual,92.492,4.0,audio_features,spotify:track:3TlIt0ReIxPsVZcOEivT5U,0.921
0.169,sir douglas quintet,564.0,shes about a mover,0.632,145147.0,0.805,0.0,40Fs8G1qws6fP8Zz0Tm1u3,3.46e-06,4.0,0.068,-5.063,1.0,35.0,2009-01-26,0.0286,The Best Of Sir Douglas Quintet,Sir Douglas Quintet,She's About A Mover,89.641,4.0,audio_features,spotify:track:40Fs8G1qws6fP8Zz0Tm1u3,0.86
0.772,sam cooke,565.0,shake,0.543,173613.0,0.839,0.0,5naGmbqRY9AlitnRgbw0uX,0.0,5.0,0.3,-7.544,1.0,26.0,1960-01-01,0.0653,30 Greatest Hits: Portrait of a Legend 1951-1964,Sam Cooke,Shake,151.452,4.0,audio_features,spotify:track:5naGmbqRY9AlitnRgbw0uX,0.782
0.21,hermans hermits,566.0,wonderful world,0.71,121706.0,0.722,0.0,43LT5KZkhHbSqOjOUeQbh6,1.26e-05,0.0,0.297,-7.659,1.0,37.0,2009-08-03,0.053,A Greatest Hits Collection Herman's Hermits: 1964-1970 (Re-Record),Herman's Hermits,Wonderful World (Re-Record),141.877,4.0,audio_features,spotify:track:43LT5KZkhHbSqOjOUeQbh6,0.964
0.117,martha and the vandellas,567.0,nowhere to run,0.61,176907.0,0.825,0.0,1xMhXZTBy7ijeYHEcroUzA,0.00238,2.0,0.153,-9.316,0.0,53.0,2002,0.0515,Dance Party & Watchout!,Martha Reeves & The Vandellas,Nowhere To Run,129.3,4.0,audio_features,spotify:track:1xMhXZTBy7ijeYHEcroUzA,0.841
0.229,the yardbirds,568.0,heart full of soul,0.494,147893.0,0.666,0.0,0AiuEo7FCxP2y2WTOpLPe5,5.69e-05,9.0,0.0469,-9.743,0.0,63.0,2002-05-08,0.0351,The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling,The Yardbirds,Heart Full of Soul,140.832,4.0,audio_features,spotify:track:0AiuEo7FCxP2y2WTOpLPe5,0.699
0.477,the searchers,569.0,love potion no 9,0.768,125733.0,0.871,0.0,0oNa58FDHzTit6QUpfKk1S,4.33e-05,2.0,0.138,-6.287,1.0,32.0,2000-01-01,0.0552,The Searchers: The Pye Anthology 1963-1967,The Searchers,Love Potion No. 9 - Mono,125.495,4.0,audio_features,spotify:track:0oNa58FDHzTit6QUpfKk1S,0.949
0.687,dickey lee,570.0,laurie strange things happen,0.686,186347.0,0.486,0.0,1UO56LXSG81eZJYAhjtv7G,0.0,5.0,0.0922,-5.771,1.0,13.0,2011-01-01,0.0288,The Classic Songs Of Dickey Lee,Dickey Lee,Laurie (Strange Things Happen),119.521,4.0,audio_features,spotify:track:1UO56LXSG81eZJYAhjtv7G,0.382
0.473,sonny and cher,571.0,baby dont go,0.54,194400.0,0.492,0.0,15CatBJBZlCFWkZSXbwzzy,0.0,0.0,0.046,-9.087,1.0,40.0,2005-04-26,0.0286,The Two Of Us,Sonny & Cher,Baby Don't Go,121.832,4.0,audio_features,spotify:track:15CatBJBZlCFWkZSXbwzzy,0.552
0.253,the turtles,572.0,it aint me babe,0.418,133960.0,0.547,0.0,5Vy8PKv7gS5WDR1EUuk0Bf,0.0,7.0,0.0941,-5.992,1.0,38.0,2009-04-21,0.0335,Save The Turtles: The Turtles Greatest Hits,The Turtles,It Ain't Me Babe,122.096,4.0,audio_features,spotify:track:5Vy8PKv7gS5WDR1EUuk0Bf,0.574
0.339,the zombies,573.0,tell her no,0.757,126600.0,0.435,0.0,5FNRngWeBEpR8BiGLlNm2l,0.396,8.0,0.0997,-10.139,0.0,39.0,2007-04-30,0.032,The Original Studio Recordings (Volume One),The Zombies,Tell Her No,135.639,4.0,audio_features,spotify:track:5FNRngWeBEpR8BiGLlNm2l,0.942
0.624,peter and gordon,574.0,i go to pieces,0.579,145267.0,0.618,0.0,2yi1HjKqErtxTjK2v5TtjW,1.29e-05,4.0,0.412,-8.237,1.0,39.0,2001,0.0275,The Ultimate Peter And Gordon,Peter And Gordon,I Go To Pieces,112.07,4.0,audio_features,spotify:track:2yi1HjKqErtxTjK2v5TtjW,0.897
0.78,vic dana,575.0,red roses for a blue lady,0.364,170360.0,0.332,0.0,2U8i316GHJMluI42xqbThK,0.0,11.0,0.215,-11.507,1.0,29.0,2000,0.0311,The Complete Hits Of Vic Dana,Vic Dana,Red Roses For A Blue Lady,110.259,4.0,audio_features,spotify:track:2U8i316GHJMluI42xqbThK,0.287
0.61,patty duke,576.0,dont just stand there,0.574,163160.0,0.256,0.0,1YhNCQ3XOdTCZgubfX8PgB,7.7e-05,7.0,0.1,-15.044,1.0,17.0,2010-08-13,0.0298,Lost Hits Of The 60's (All Original Artists & Versions),Patty Duke,Don't Just Stand There - Original Hit Version,82.331,3.0,audio_features,spotify:track:1YhNCQ3XOdTCZgubfX8PgB,0.568
